Intel Core i3-8130U @ 2.20GHz , 3655 , 1945
Intel Core i3-8145U @ 2.10GHz , 3800 , 2126
Intel Core i3-8145UE @ 2.20GHz , 4193 , 2373
Intel Core i3-8300 @ 3.70GHz , 6283 , 2312
Intel Core i3-8300T @ 3.20GHz , 5827 , 2005
Intel Core i3-8350K @ 4.00GHz , 6917 , 2502
Intel Core i3-9100 @ 3.60GHz , 6692 , 2541
Intel Core i3-9100F @ 3.60GHz , 6793 , 2528
Intel Core i3-9100T @ 3.10GHz , 5610 , 2200
Intel Core i3-9100TE @ 2.20GHz , 5705 , 2042
Intel Core i3-9300 @ 3.70GHz , 7267 , 2687
Intel Core i3-9300T @ 3.20GHz , 6367 , 2373
Intel Core i3-9320 @ 3.70GHz , 7358 , 2711
Intel Core i3-9350K @ 4.00GHz , 7797 , 2846
Intel Core i3-9350KF @ 4.00GHz , 7399 , 2730
Intel Core i5 750S @ 2.40GHz , 1326 , 1039
Intel Core i5 E 520 @ 2.40GHz , 1619 , 1032
Intel Core i5-10200H @ 2.40GHz , 9029 , 2525
Intel Core i5-10210U @ 1.60GHz , 6552 , 2284
Intel Core i5-10210Y @ 1.00GHz , 4918 , 2108
Intel Core i5-10300H @ 2.50GHz , 8807 , 2654
Intel Core i5-1030NG7 @ 1.10GHz , 5416 , 1665
Intel Core i5-10310U @ 1.70GHz , 6937 , 2382
Intel Core i5-1035G1 @ 1.00GHz , 7990 , 2367
Intel Core i5-1035G4 @ 1.10GHz , 8355 , 2343
Intel Core i5-1035G7 @ 1.20GHz , 8467 , 2306
Intel Core i5-1038NG7 @ 2.00GHz , 9585 , 2542
Intel Core i5-10400 @ 2.90GHz , 12466 , 2601
Intel Core i5-10400F @ 2.90GHz , 12618 , 2588
Intel Core i5-10400H @ 2.60GHz , 8820 , 2749
Intel Core i5-10400T @ 2.00GHz , 10232 , 2171
Intel Core i5-10500 @ 3.10GHz , 13374 , 2771
Intel Core i5-10500T @ 2.30GHz , 10808 , 2379
Intel Core i5-10600 @ 3.30GHz , 14010 , 2869
Intel Core i5-10600K @ 4.10GHz , 14631 , 2939
Intel Core i5-10600KF @ 4.10GHz , 14826 , 2980
Intel Core i5-10600T @ 2.40GHz , 12117 , 2515
Intel Core i5-1135G7 @ 2.40GHz , 9940 , 2755
Intel Core i5-1145G7 @ 2.60GHz , 11774 , 3039
Intel Core i5-2300 @ 2.80GHz , 3391 , 1435
Intel Core i5-2310 @ 2.90GHz , 3512 , 1493
Intel Core i5-2320 @ 3.00GHz , 3582 , 1510
Intel Core i5-2380P @ 3.10GHz , 3797 , 1607
Intel Core i5-2390T @ 2.70GHz , 2326 , 1351
Intel Core i5-2400 @ 3.10GHz , 3809 , 1573
Intel Core i5-2400S @ 2.50GHz , 3095 , 1458
Intel Core i5-24050S @ 2.50GHz , 2799 , 1200
Intel Core i5-2405S @ 2.50GHz , 2980 , 1485
Intel Core i5-2410M @ 2.30GHz , 1960 , 1227
Intel Core i5-2415M @ 2.30GHz , 1939 , 1127
Intel Core i5-2430M @ 2.40GHz , 2014 , 1249
Intel Core i5-2435M @ 2.40GHz , 1878 , 1167
Intel Core i5-2450M @ 2.50GHz , 2023 , 1243
Intel Core i5-2450P @ 3.20GHz , 3974 , 1654
Intel Core i5-2467M @ 1.60GHz , 1457 , 877
Intel Core i5-2500 @ 3.30GHz , 4069 , 1701
Intel Core i5-2500K @ 3.30GHz , 4093 , 1700
Intel Core i5-2500S @ 2.70GHz , 3404 , 1659
Intel Core i5-2500T @ 2.30GHz , 2852 , 1447
Intel Core i5-2510E @ 2.50GHz , 1889 , 1183
Intel Core i5-2515E @ 2.50GHz , 1882 , 1189
Intel Core i5-2520M @ 2.50GHz , 2270 , 1390
Intel Core i5-2537M @ 1.40GHz , 1094 , 688
Intel Core i5-2540M @ 2.60GHz , 2291 , 1382
Intel Core i5-2550K @ 3.40GHz , 4132 , 1750
Intel Core i5-2557M @ 1.70GHz , 1628 , 942
Intel Core i5-2560M @ 2.70GHz , 2131 , 1259
Intel Core i5-3170K @ 3.20GHz , 8882 , 2510
Intel Core i5-3210M @ 2.50GHz , 2423 , 1525
Intel Core i5-3230M @ 2.60GHz , 2527 , 1571
Intel Core i5-3317U @ 1.70GHz , 1928 , 1225
Intel Core i5-3320M @ 2.60GHz , 2645 , 1614
Intel Core i5-3330 @ 3.00GHz , 4056 , 1713
Intel Core i5-3330S @ 2.70GHz , 3863 , 1662
Intel Core i5-3335S @ 2.70GHz , 3754 , 1738
Intel Core i5-3337U @ 1.80GHz , 2057 , 1266
Intel Core i5-3339Y @ 1.50GHz , 1332 , 706
Intel Core i5-3340 @ 3.10GHz , 4243 , 1789
Intel Core i5-3340M @ 2.70GHz , 2653 , 1661
Intel Core i5-3340S @ 2.80GHz , 3916 , 1730
Intel Core i5-3350P @ 3.10GHz , 4222 , 1779
Intel Core i5-3360M @ 2.80GHz , 2966 , 1826
Intel Core i5-3380M @ 2.90GHz , 3034 , 1837
Intel Core i5-3427U @ 1.80GHz , 2298 , 1381
Intel Core i5-3437U @ 1.90GHz , 2211 , 1380
Intel Core i5-3439Y @ 1.50GHz , 1907 , 1197
Intel Core i5-3450 @ 3.10GHz , 4427 , 1875
Intel Core i5-3450S @ 2.80GHz , 4154 , 1794
Intel Core i5-3470 @ 3.20GHz , 4634 , 1934
Intel Core i5-3470S @ 2.90GHz , 4317 , 1891
Intel Core i5-3470T @ 2.90GHz , 2944 , 1770
Intel Core i5-3475S @ 2.90GHz , 4067 , 1779
Intel Core i5-3550 @ 3.30GHz , 4814 , 2004
Intel Core i5-3550S @ 3.00GHz , 4440 , 1942
Intel Core i5-3570 @ 3.40GHz , 4883 , 2039
Intel Core i5-3570K @ 3.40GHz , 4924 , 2045
Intel Core i5-3570S @ 3.10GHz , 4576 , 1990
Intel Core i5-3570T @ 2.30GHz , 4168 , 1779
Intel Core i5-3610ME @ 2.70GHz , 2623 , 1675
Intel Core i5-4200H @ 2.80GHz , 3096 , 1800
Intel Core i5-4200M @ 2.50GHz , 2785 , 1648
Intel Core i5-4200U @ 1.60GHz , 2190 , 1332
Intel Core i5-4200Y @ 1.40GHz , 1558 , 944
Intel Core i5-4202Y @ 1.60GHz , 1670 , 1079
Intel Core i5-4210H @ 2.90GHz , 2866 , 1663
Intel Core i5-4210M @ 2.60GHz , 2936 , 1727
Intel Core i5-4210U @ 1.70GHz , 2276 , 1372
Intel Core i5-4210Y @ 1.50GHz , 1657 , 1058
Intel Core i5-4220Y @ 1.60GHz , 1591 , 952
Intel Core i5-4230U @ 1.90GHz , 1853 , 1620
Intel Core i5-4250U @ 1.30GHz , 2153 , 1276
Intel Core i5-4258U @ 2.40GHz , 2755 , 1626
Intel Core i5-4260U @ 1.40GHz , 2480 , 1550
Intel Core i5-4278U @ 2.60GHz , 2974 , 1744
Intel Core i5-4288U @ 2.60GHz , 2400 , 1475
Intel Core i5-4300M @ 2.60GHz , 2988 , 1757
Intel Core i5-4300U @ 1.90GHz , 2484 , 1506
Intel Core i5-4300Y @ 1.60GHz , 1532 , 954
Intel Core i5-4302Y @ 1.60GHz , 1817 , 1084
Intel Core i5-4308U @ 2.80GHz , 2960 , 1665
Intel Core i5-430M @ 2.27GHz , 1203 , 1011
Intel Core i5-430UM @ 1.20GHz , 836 , 630
Intel Core i5-4310M @ 2.70GHz , 3205 , 1876
Intel Core i5-4310U @ 2.00GHz , 2516 , 1529
Intel Core i5-4330M @ 2.80GHz , 3187 , 1863
Intel Core i5-4340M @ 2.90GHz , 3398 , 1979
Intel Core i5-4350U @ 1.40GHz , 2305 , 1499
Intel Core i5-4400E @ 2.70GHz , 3251 , 1804
Intel Core i5-4402E @ 1.60GHz , 2681 , 1510
Intel Core i5-4422E @ 1.80GHz , 1907 , 1048
Intel Core i5-4430 @ 3.00GHz , 4701 , 1830
Intel Core i5-4430S @ 2.70GHz , 3908 , 1638
Intel Core i5-4440 @ 3.10GHz , 4656 , 1853
Intel Core i5-4440S @ 2.80GHz , 4140 , 1756
Intel Core i5-4460 @ 3.20GHz , 4805 , 1896
Intel Core i5-4460S @ 2.90GHz , 4489 , 1836
Intel Core i5-4460T @ 1.90GHz , 3592 , 1478
Intel Core i5-4470S @ 3.00GHz , 4742 , 1756
Intel Core i5-450M @ 2.40GHz , 1228 , 1073
Intel Core i5-4570 @ 3.20GHz , 5149 , 2019
Intel Core i5-4570R @ 2.70GHz , 4828 , 1863
Intel Core i5-4570S @ 2.90GHz , 4911 , 1977
Intel Core i5-4570T @ 2.90GHz , 3242 , 1944
Intel Core i5-4570TE @ 2.70GHz , 3107 , 1612
Intel Core i5-4590 @ 3.30GHz , 5301 , 2081
Intel Core i5-4590S @ 3.00GHz , 5117 , 2075
Intel Core i5-4590T @ 2.00GHz , 4021 , 1650
Intel Core i5-460M @ 2.53GHz , 1280 , 1148
Intel Core i5-4670 @ 3.40GHz , 5404 , 2135
Intel Core i5-4670K @ 3.40GHz , 5491 , 2145
Intel Core i5-4670K CPT @ 3.40GHz , 5034 , 2042
Intel Core i5-4670R @ 3.00GHz , 5335 , 2164
Intel Core i5-4670S @ 3.10GHz , 5069 , 2119
Intel Core i5-4670T @ 2.30GHz , 4453 , 1782
Intel Core i5-4690 @ 3.50GHz , 5601 , 2200
Intel Core i5-4690K @ 3.50GHz , 5575 , 2188
Intel Core i5-4690S @ 3.20GHz , 5366 , 2206
Intel Core i5-4690T @ 2.50GHz , 4410 , 1919
Intel Core i5-470UM @ 1.33GHz , 752 , 404
Intel Core i5-480M @ 2.67GHz , 1322 , 1199
Intel Core i5-5200U @ 2.20GHz , 2514 , 1524
Intel Core i5-520M @ 2.40GHz , 1707 , 1095
Intel Core i5-520UM @ 1.07GHz , 928 , 737
Intel Core i5-5250U @ 1.60GHz , 2475 , 1497
Intel Core i5-5257U @ 2.70GHz , 3018 , 1810
Intel Core i5-5287U @ 2.90GHz , 3356 , 1994
Intel Core i5-5300U @ 2.30GHz , 2736 , 1655
Intel Core i5-5350U @ 1.80GHz , 2667 , 1556
Intel Core i5-540M @ 2.53GHz , 1765 , 1172
Intel Core i5-540UM @ 1.20GHz , 1002 , 818
Intel Core i5-5575R @ 2.80GHz , 5147 , 2030
Intel Core i5-560M @ 2.67GHz , 1843 , 1228
Intel Core i5-560UM @ 1.33GHz , 1015 , 898
Intel Core i5-5675C @ 3.10GHz , 5903 , 2259
Intel Core i5-5675R @ 3.10GHz , 5906 , 2227
Intel Core i5-580M @ 2.67GHz , 1894 , 1212
Intel Core i5-6198DU @ 2.30GHz , 3138 , 1647
Intel Core i5-6200U @ 2.30GHz , 3030 , 1602
Intel Core i5-6260U @ 1.80GHz , 3050 , 1606
Intel Core i5-6267U @ 2.90GHz , 3236 , 1744
Intel Core i5-6287U @ 3.10GHz , 3804 , 2030
Intel Core i5-6300HQ @ 2.30GHz , 4664 , 1781
Intel Core i5-6300U @ 2.40GHz , 3265 , 1711
Intel Core i5-6360U @ 2.00GHz , 3259 , 1728
Intel Core i5-6400 @ 2.70GHz , 5152 , 1974
Intel Core i5-6400T @ 2.20GHz , 4417 , 1684
Intel Core i5-6402P @ 2.80GHz , 5551 , 2060
Intel Core i5-6440EQ @ 2.70GHz , 5368 , 1943
Intel Core i5-6440HQ @ 2.60GHz , 5162 , 2047
Intel Core i5-6442EQ @ 1.90GHz , 4519 , 1688
Intel Core i5-650 @ 3.20GHz , 2217 , 1387
Intel Core i5-6500 @ 3.20GHz , 5654 , 2128
Intel Core i5-6500T @ 2.50GHz , 4843 , 1856
Intel Core i5-6500TE @ 2.30GHz , 5329 , 1916
Intel Core i5-655K @ 3.20GHz , 2017 , 1446
Intel Core i5-660 @ 3.33GHz , 2342 , 1461
Intel Core i5-6600 @ 3.30GHz , 6083 , 2267
Intel Core i5-6600K @ 3.50GHz , 6268 , 2329
Intel Core i5-6600T @ 2.70GHz , 5614 , 2123
Intel Core i5-661 @ 3.33GHz , 2410 , 1446
Intel Core i5-670 @ 3.47GHz , 2483 , 1549
Intel Core i5-680 @ 3.60GHz , 2630 , 1618
Intel Core i5-7200U @ 2.50GHz , 3403 , 1793
Intel Core i5-7260U @ 2.20GHz , 3969 , 2002
Intel Core i5-7267U @ 3.10GHz , 4214 , 2124
Intel Core i5-7287U @ 3.30GHz , 4149 , 2154
Intel Core i5-7300HQ @ 2.50GHz , 5119 , 1981
Intel Core i5-7300U @ 2.60GHz , 3711 , 1956
Intel Core i5-7360U @ 2.30GHz , 4334 , 2198
Intel Core i5-7400 @ 3.00GHz , 5514 , 2109
Intel Core i5-7400T @ 2.40GHz , 4676 , 1816
Intel Core i5-7440HQ @ 2.80GHz , 5516 , 1993
Intel Core i5-7442EQ @ 2.10GHz , 4834 , 1819
Intel Core i5-750 @ 2.67GHz , 2445 , 1232
Intel Core i5-7500 @ 3.40GHz , 6091 , 2282
Intel Core i5-7500T @ 2.70GHz , 5352 , 1989
Intel Core i5-760 @ 2.80GHz , 2580 , 1309
Intel Core i5-7600 @ 3.50GHz , 6639 , 2483
Intel Core i5-7600K @ 3.80GHz , 6876 , 2575
Intel Core i5-7600T @ 2.80GHz , 5961 , 2247
Intel Core i5-760S @ 2.53GHz , 5440 , 1578
Intel Core i5-7640X @ 4.00GHz , 6497 , 2479
Intel Core i5-7Y54 @ 1.20GHz , 2890 , 1745
Intel Core i5-7Y57 @ 1.20GHz , 3070 , 1843
Intel Core i5-8200Y @ 1.30GHz , 2308 , 1374
Intel Core i5-8210Y @ 1.60GHz , 2917 , 1667
Intel Core i5-8250U @ 1.60GHz , 6033 , 1972
Intel Core i5-8257U @ 1.40GHz , 7809 , 2307
Intel Core i5-8259U @ 2.30GHz , 8348 , 2257
Intel Core i5-8260U @ 1.60GHz , 7630 , 2362
Intel Core i5-8265U @ 1.60GHz , 6161 , 2156
Intel Core i5-8265UC @ 1.60GHz , 5988 , 2200
Intel Core i5-8279U @ 2.40GHz , 7917 , 2248
Intel Core i5-8300H @ 2.30GHz , 7606 , 2343
Intel Core i5-8305G @ 2.80GHz , 7073 , 2118
Intel Core i5-8350U @ 1.70GHz , 6383 , 2064
Intel Core i5-8365U @ 1.60GHz , 6393 , 2214
Intel Core i5-8365UE @ 1.60GHz , 5408 , 2314
Intel Core i5-8400 @ 2.80GHz , 9237 , 2418
Intel Core i5-8400H @ 2.50GHz , 8175 , 2494
Intel Core i5-8400T @ 1.70GHz , 7371 , 1924
Intel Core i5-8500 @ 3.00GHz , 9530 , 2484
Intel Core i5-8500B @ 3.00GHz , 9538 , 2464
Intel Core i5-8500T @ 2.10GHz , 7882 , 2079
Intel Core i5-8600 @ 3.10GHz , 9911 , 2563
Intel Core i5-8600K @ 3.60GHz , 10208 , 2628
Intel Core i5-8600T @ 2.30GHz , 8860 , 2274
Intel Core i5-9300H @ 2.40GHz , 7919 , 2390
Intel Core i5-9300HF @ 2.40GHz , 7649 , 2348
Intel Core i5-9400 @ 2.90GHz , 9544 , 2503
Intel Core i5-9400F @ 2.90GHz , 9589 , 2490
Intel Core i5-9400H @ 2.50GHz , 8259 , 2523
Intel Core i5-9400T @ 1.80GHz , 7782 , 2054
Intel Core i5-9500 @ 3.00GHz , 9806 , 2621
Intel Core i5-9500F @ 3.00GHz , 10295 , 2690
Intel Core i5-9500T @ 2.20GHz , 8192 , 2190
Intel Core i5-9500TE @ 2.20GHz , 9212 , 2296
Intel Core i5-9600 @ 3.10GHz , 10589 , 2720
Intel Core i5-9600K @ 3.70GHz , 10861 , 2789
Intel Core i5-9600KF @ 3.70GHz , 10920 , 2809
Intel Core i5-9600T @ 2.30GHz , 9488 , 2416
Intel Core i5-L16G7 @ 1.40GHz , 3307 , 1622
Intel Core i7-10510U @ 1.80GHz , 6989 , 2422
Intel Core i7-10510Y @ 1.20GHz , 5289 , 1915
Intel Core i7-1060NG7 @ 1.20GHz , 6234 , 1909
Intel Core i7-10610U @ 1.80GHz , 7278 , 2493
Intel Core i7-1065G7 @ 1.30GHz , 8930 , 2472
Intel Core i7-1068NG7 @ 2.30GHz , 10689 , 2614
Intel Core i7-10700 @ 2.90GHz , 17486 , 2943
Intel Core i7-10700F @ 2.90GHz , 17112 , 2930
Intel Core i7-10700K @ 3.80GHz , 19573 , 3082
Intel Core i7-10700KF @ 3.80GHz , 19638 , 3087
Intel Core i7-10700T @ 2.00GHz , 13220 , 2701
Intel Core i7-10710U @ 1.10GHz , 10071 , 2463
Intel Core i7-10750H @ 2.60GHz , 12612 , 2746
Intel Core i7-10810U @ 1.10GHz , 9068 , 2400
Intel Core i7-10850H @ 2.70GHz , 12649 , 2828
Intel Core i7-10870H @ 2.20GHz , 15918 , 2771
Intel Core i7-10875H @ 2.30GHz , 16002 , 2843
Intel Core i7-1160G7 @ 1.20GHz , 10897 , 2906
Intel Core i7-1165G7 @ 2.80GHz , 10406 , 2880
Intel Core i7-11700K @ 3.60GHz , 27108 , 3548
Intel Core i7-1185G7 @ 3.00GHz , 11531 , 3035
Intel Core i7-2600 @ 3.40GHz , 5324 , 1734
Intel Core i7-2600K @ 3.40GHz , 5460 , 1737
Intel Core i7-2600S @ 2.80GHz , 4434 , 1673
Intel Core i7-2610UE @ 1.50GHz , 1409 , 972
Intel Core i7-2617M @ 1.50GHz , 1687 , 1092
Intel Core i7-2620M @ 2.70GHz , 2417 , 1462
Intel Core i7-2630QM @ 2.00GHz , 3590 , 1231
Intel Core i7-2630UM @ 1.60GHz , 400 , 221
Intel Core i7-2635QM @ 2.00GHz , 3232 , 1219
Intel Core i7-2637M @ 1.70GHz , 1980 , 1288
Intel Core i7-2640M @ 2.80GHz , 2469 , 1516
Intel Core i7-2655LE @ 2.20GHz , 1999 , 1231
Intel Core i7-2670QM @ 2.20GHz , 3766 , 1329
Intel Core i7-2675QM @ 2.20GHz , 3168 , 1122
Intel Core i7-2677M @ 1.80GHz , 1961 , 1211
Intel Core i7-2700K @ 3.50GHz , 5606 , 1787
Intel Core i7-2710QE @ 2.10GHz , 3704 , 1384
Intel Core i7-2715QE @ 2.10GHz , 3221 , 1287
Intel Core i7-2720QM @ 2.20GHz , 4077 , 1391
Intel Core i7-2760QM @ 2.40GHz , 4416 , 1562
Intel Core i7-2820QM @ 2.30GHz , 4270 , 1503
Intel Core i7-2840QM @ 2.40GHz , 3842 , 1493
Intel Core i7-2860QM @ 2.50GHz , 4514 , 1552
Intel Core i7-2920XM @ 2.50GHz , 4370 , 1503
Intel Core i7-2960XM @ 2.70GHz , 4144 , 1404
Intel Core i7-3517U @ 1.90GHz , 2154 , 1306
Intel Core i7-3517UE @ 1.70GHz , 2141 , 1205
Intel Core i7-3520M @ 2.90GHz , 2875 , 1729
Intel Core i7-3537U @ 2.00GHz , 2373 , 1467
Intel Core i7-3540M @ 3.00GHz , 2875 , 1774
Intel Core i7-3555LE @ 2.50GHz , 1880 , 980
Intel Core i7-3610QE @ 2.30GHz , 5122 , 1662
Intel Core i7-3610QM @ 2.30GHz , 5136 , 1661
Intel Core i7-3612QE @ 2.10GHz , 4783 , 1658
Intel Core i7-3612QM @ 2.10GHz , 4413 , 1481
Intel Core i7-3615QE @ 2.30GHz , 5174 , 1724
Intel Core i7-3615QM @ 2.30GHz , 5012 , 1656
Intel Core i7-3630QM @ 2.40GHz , 5069 , 1681
Intel Core i7-3632QM @ 2.20GHz , 4543 , 1553
Intel Core i7-3635QM @ 2.40GHz , 4487 , 1685
Intel Core i7-3667U @ 2.00GHz , 2545 , 1610
Intel Core i7-3687U @ 2.10GHz , 2602 , 1558
Intel Core i7-3689Y @ 1.50GHz , 1642 , 984
Intel Core i7-3720QM @ 2.60GHz , 5651 , 1847
Intel Core i7-3740QM @ 2.70GHz , 5628 , 1846
Intel Core i7-3770 @ 3.40GHz , 6366 , 2071
Intel Core i7-3770K @ 3.50GHz , 6426 , 2071
Intel Core i7-3770S @ 3.10GHz , 6188 , 2041
Intel Core i7-3770T @ 2.50GHz , 5567 , 1964
Intel Core i7-3820 @ 3.60GHz , 5857 , 1771
Intel Core i7-3820QM @ 2.70GHz , 5508 , 1851
Intel Core i7-3840QM @ 2.80GHz , 5897 , 1915
Intel Core i7-3920XM @ 2.90GHz , 6004 , 2007
Intel Core i7-3930K @ 3.20GHz , 8155 , 1744
Intel Core i7-3940XM @ 3.00GHz , 5797 , 1932
Intel Core i7-3960X @ 3.30GHz , 8594 , 1808
Intel Core i7-3970X @ 3.50GHz , 7829 , 1763
Intel Core i7-4500U @ 1.80GHz , 2545 , 1553
Intel Core i7-4510U @ 2.00GHz , 2599 , 1552
Intel Core i7-4550U @ 1.50GHz , 2306 , 1171
Intel Core i7-4558U @ 2.80GHz , 2999 , 1820
Intel Core i7-4560U @ 1.60GHz , 2950 , 1782
Intel Core i7-4578U @ 3.00GHz , 3258 , 2031
Intel Core i7-4600M @ 2.90GHz , 3220 , 1889
Intel Core i7-4600U @ 2.10GHz , 2689 , 1650
Intel Core i7-4610M @ 3.00GHz , 3342 , 1922
Intel Core i7-4610Y @ 1.70GHz , 2446 , 1583
Intel Core i7-4650U @ 1.70GHz , 2302 , 1345
Intel Core i7-4700EQ @ 2.40GHz , 4941 , 1842
Intel Core i7-4700HQ @ 2.40GHz , 5462 , 1764
Intel Core i7-4700MQ @ 2.40GHz , 5345 , 1784
Intel Core i7-4702HQ @ 2.20GHz , 5474 , 1723
Intel Core i7-4702MQ @ 2.20GHz , 5123 , 1692
Intel Core i7-4710HQ @ 2.50GHz , 5460 , 1778
Intel Core i7-4710MQ @ 2.50GHz , 5801 , 1897
Intel Core i7-4712HQ @ 2.30GHz , 5056 , 1643
Intel Core i7-4712MQ @ 2.30GHz , 5188 , 1770
Intel Core i7-4720HQ @ 2.60GHz , 5698 , 1858
Intel Core i7-4722HQ @ 2.40GHz , 5620 , 1844
Intel Core i7-4750HQ @ 2.00GHz , 5522 , 1719
Intel Core i7-4760HQ @ 2.10GHz , 6300 , 1944
Intel Core i7-4765T @ 2.00GHz , 4924 , 1581
Intel Core i7-4770 @ 3.40GHz , 7033 , 2175
Intel Core i7-4770HQ @ 2.20GHz , 6198 , 1858
Intel Core i7-4770K @ 3.50GHz , 7062 , 2150
Intel Core i7-4770R @ 3.20GHz , 6918 , 2180
Intel Core i7-4770S @ 3.10GHz , 6851 , 2152
Intel Core i7-4770T @ 2.50GHz , 6001 , 2066
Intel Core i7-4770TE @ 2.30GHz , 4257 , 1458
Intel Core i7-4771 @ 3.50GHz , 6981 , 2184
Intel Core i7-4785T @ 2.20GHz , 5340 , 1730
Intel Core i7-4790 @ 3.60GHz , 7201 , 2225
Intel Core i7-4790K @ 4.00GHz , 8057 , 2466
Intel Core i7-4790S @ 3.20GHz , 6968 , 2198
Intel Core i7-4790T @ 2.70GHz , 6308 , 2123
Intel Core i7-4800MQ @ 2.70GHz , 5944 , 1979
Intel Core i7-4810MQ @ 2.80GHz , 6123 , 2044
Intel Core i7-4820K @ 3.70GHz , 6561 , 1928
Intel Core i7-4850HQ @ 2.30GHz , 6154 , 1916
Intel Core i7-4860EQ @ 1.80GHz , 5280 , 1726
Intel Core i7-4860HQ @ 2.40GHz , 6485 , 1998
Intel Core i7-4870HQ @ 2.50GHz , 6372 , 2075
Intel Core i7-4900MQ @ 2.80GHz , 6019 , 1962
Intel Core i7-4910MQ @ 2.90GHz , 6272 , 2047
Intel Core i7-4930K @ 3.40GHz , 9246 , 1950
Intel Core i7-4930MX @ 3.00GHz , 7069 , 2179
Intel Core i7-4940MX @ 3.10GHz , 6903 , 2236
Intel Core i7-4960HQ @ 2.60GHz , 7177 , 2167
Intel Core i7-4960X @ 3.60GHz , 9909 , 2067
Intel Core i7-4980HQ @ 2.80GHz , 6919 , 2251
Intel Core i7-5500U @ 2.40GHz , 2745 , 1660
Intel Core i7-5550U @ 2.00GHz , 2908 , 1781
Intel Core i7-5557U @ 3.10GHz , 3567 , 2113
Intel Core i7-5600U @ 2.60GHz , 3011 , 1800
Intel Core i7-5650U @ 2.20GHz , 3110 , 1913
Intel Core i7-5675C @ 3.10GHz , 6089 , 2249
Intel Core i7-5700EQ @ 2.60GHz , 5905 , 2124
Intel Core i7-5700HQ @ 2.70GHz , 5919 , 1997
Intel Core i7-5775C @ 3.30GHz , 7752 , 2310
Intel Core i7-5775R @ 3.30GHz , 7150 , 2126
Intel Core i7-5820K @ 3.30GHz , 9791 , 2013
Intel Core i7-5850EQ @ 2.70GHz , 7036 , 2119
Intel Core i7-5850HQ @ 2.70GHz , 6866 , 2219
Intel Core i7-5930K @ 3.50GHz , 10212 , 2047
Intel Core i7-5950HQ @ 2.90GHz , 7759 , 2344
Intel Core i7-5960X @ 3.00GHz , 12631 , 1984
Intel Core i7-610E @ 2.53GHz , 1818 , 1400
Intel Core i7-620LM @ 2.00GHz , 1367 , 1015
Intel Core i7-620M @ 2.67GHz , 1973 , 1269
Intel Core i7-620UM @ 1.07GHz , 964 , 777
Intel Core i7-640LM @ 2.13GHz , 1623 , 1228
Intel Core i7-640M @ 2.80GHz , 2062 , 1383
Intel Core i7-640UM @ 1.20GHz , 1026 , 773
Intel Core i7-6498DU @ 2.50GHz , 3293 , 1759
Intel Core i7-6500U @ 2.50GHz , 3297 , 1732
Intel Core i7-6560U @ 2.20GHz , 3394 , 1726
Intel Core i7-6567U @ 3.30GHz , 3825 , 2020
Intel Core i7-6600U @ 2.60GHz , 3522 , 1869
Intel Core i7-660UM @ 1.33GHz , 1284 , 925
Intel Core i7-6650U @ 2.20GHz , 3610 , 1857
Intel Core i7-6660U @ 2.40GHz , 3845 , 1835
Intel Core i7-6700 @ 3.40GHz , 8049 , 2302
Intel Core i7-6700HQ @ 2.60GHz , 6513 , 1915
Intel Core i7-6700K @ 4.00GHz , 8958 , 2530
Intel Core i7-6700T @ 2.80GHz , 7257 , 2124
Intel Core i7-6700TE @ 2.40GHz , 6935 , 2118
Intel Core i7-6770HQ @ 2.60GHz , 7234 , 1948
Intel Core i7-6800K @ 3.40GHz , 10494 , 2250
Intel Core i7-680UM @ 1.47GHz , 1196 , 911
Intel Core i7-6820EQ @ 2.80GHz , 6924 , 1969
Intel Core i7-6820HK @ 2.70GHz , 7090 , 1995
Intel Core i7-6820HQ @ 2.70GHz , 6920 , 2007
Intel Core i7-6822EQ @ 2.00GHz , 5241 , 1572
Intel Core i7-6850K @ 3.60GHz , 11226 , 2410
Intel Core i7-6900K @ 3.20GHz , 13830 , 2382
Intel Core i7-6920HQ @ 2.90GHz , 7376 , 2126
Intel Core i7-6950X @ 3.00GHz , 17177 , 2368
Intel Core i7-720QM @ 1.60GHz , 1650 , 966
Intel Core i7-740QM @ 1.73GHz , 1754 , 975
Intel Core i7-7500U @ 2.70GHz , 3661 , 1975
Intel Core i7-7560U @ 2.40GHz , 4074 , 2084
Intel Core i7-7567U @ 3.50GHz , 4142 , 2211
Intel Core i7-7600U @ 2.80GHz , 3657 , 2036
Intel Core i7-7660U @ 2.50GHz , 4223 , 2199
Intel Core i7-7700 @ 3.60GHz , 8640 , 2484
Intel Core i7-7700HQ @ 2.80GHz , 6987 , 2076
Intel Core i7-7700K @ 4.20GHz , 9720 , 2764
Intel Core i7-7700T @ 2.90GHz , 7863 , 2268
Intel Core i7-7740X @ 4.30GHz , 9938 , 2832
Intel Core i7-7800X @ 3.50GHz , 12694 , 2431
Intel Core i7-7820EQ @ 3.00GHz , 7059 , 2265
Intel Core i7-7820HK @ 2.90GHz , 7817 , 2226
Intel Core i7-7820HQ @ 2.90GHz , 7238 , 2126
Intel Core i7-7820X @ 3.60GHz , 17254 , 2523
Intel Core i7-7900X @ 3.30GHz , 19358 , 2610
Intel Core i7-7920HQ @ 3.10GHz , 8055 , 2262
Intel Core i7-7Y75 @ 1.30GHz , 2745 , 1660
Intel Core i7-8086K @ 4.00GHz , 14662 , 2925
